Date,Open,High,Low,Close,Volume,Adj Close
1962-03-05,7.3067,7.3067,7.2533,7.2800,360000,2.3600
1962-03-06,7.2800,7.3133,7.2667,7.2867,184000,2.3600
1962-03-07,7.2867,7.3100,7.2667,7.3100,123200,2.3700
1962-03-08,7.3100,7.3267,7.2667,7.3267,184000,2.3700
1962-03-09,7.3333,7.3733,7.3333,7.3733,288000,2.3900
1962-03-12,7.3733,7.3933,7.3467,7.3667,280000,2.3800
1962-03-13,7.3667,7.3667,7.3333,7.3600,123200,2.3800
1962-03-14,7.3600,7.3800,7.3333,7.3467,195200,2.3800
1962-03-15,7.3467,7.3867,7.3333,7.3333,243200,2.3700
1962-03-16,7.3333,7.3667,7.3333,7.3667,160000,2.3800
1962-03-19,7.3800,7.4133,7.3800,7.3867,371200,2.3900
1962-03-20,7.3733,7.3733,7.3400,7.3400,160000,2.3800
1962-03-21,7.3400,7.3600,7.3200,7.3467,256000,2.3800
1962-03-22,7.3200,7.3200,7.2667,7.2667,240000,2.3500
1962-03-23,7.2733,7.3067,7.2733,7.2933,184000,2.3600
1962-03-26,7.2933,7.3200,7.2800,7.2900,131200,2.3600
1962-03-27,7.2733,7.2733,7.1467,7.1533,347200,2.3200
1962-03-28,7.1600,7.2133,7.1600,7.1933,328000,2.3300
1962-03-29,7.1933,7.2267,7.1733,7.1733,227200,2.3200
1962-03-30,7.1600,7.1600,7.0700,7.1033,435200,2.3000
1962-04-02,7.1000,7.1000,7.0067,7.0067,371200,2.2700
1962-04-03,7.0000,7.0000,6.7600,6.8333,912000,2.2100
1962-04-04,6.8333,6.8933,6.8033,6.8033,648000,2.2000
1962-04-05,6.8400,6.9467,6.8400,6.9467,912000,2.2500
1962-04-06,6.9467,7.0000,6.8933,6.9400,432000,2.2500
1962-04-09,6.9400,6.9800,6.8933,6.9467,16000,2.2500
1962-04-10,6.9467,6.9733,6.9067,6.9733,256000,2.2600
1962-04-11,6.9733,7.0267,6.8800,6.8800,528000,2.2300
1962-04-12,6.8800,6.8933,6.8067,6.8067,400000,2.2000
1962-04-13,6.8067,6.9067,6.8000,6.9067,627200,2.2400
1962-04-16,6.9067,6.9533,6.8267,6.9000,507200,2.2300
1962-04-17,6.9000,6.9333,6.8667,6.9333,299200,2.2400
1962-04-18,6.9333,6.9933,6.9133,6.9200,424000,2.2400
1962-04-19,6.9200,6.9467,6.8933,6.9200,387200,2.2400
1962-04-23,6.9200,6.9267,6.8867,6.9133,312000,2.2400
1962-04-24,6.9133,6.9567,6.9000,6.9067,456000,2.2400
1962-04-25,6.9067,6.9333,6.8333,6.8333,459200,2.2100
1962-04-26,6.8267,6.8267,6.6600,6.6600,928000,2.1600
1962-04-27,6.6600,6.7333,6.4000,6.4733,1632000,2.1000
1962-04-30,6.4733,6.5333,6.0000,6.0533,2344000,1.9600
1962-05-01,6.0533,6.1933,5.7333,6.1600,5315200,1.9900
1962-05-02,6.2667,6.4533,6.2667,6.3000,2555200,2.0400
1962-05-03,6.3000,6.4533,6.2533,6.4300,1360000,2.0800
1962-05-04,6.4300,6.4800,6.3667,6.4800,779200,2.1000
1962-05-07,6.4800,6.5300,6.3367,6.3367,827200,2.0500
1962-05-08,6.3283,6.3283,6.1267,6.1267,1032000,1.9800
1962-05-09,6.1267,6.1833,6.0000,6.0133,1600000,1.9500
1962-05-10,6.0133,6.1300,5.9867,6.0400,1907200,1.9600
1962-05-11,6.0400,6.1333,5.9200,5.9467,1896000,1.9300
1962-05-14,5.9467,6.0600,5.8433,6.0600,2728000,1.9600
1962-05-15,6.0600,6.1733,6.0267,6.0267,1683200,1.9500
1962-05-16,6.0267,6.1267,6.0267,6.0933,880000,1.9700
1962-05-17,6.0933,6.0933,5.9600,5.9867,971200,1.9400
1962-05-18,5.9867,6.0200,5.9400,6.0200,731200,1.9500
1962-05-21,6.0200,6.0200,5.9467,6.0000,395200,1.9400
1962-05-22,5.9933,5.9933,5.8000,5.8000,1000000,1.8800
1962-05-23,5.8000,5.8400,5.5367,5.5367,2891200,1.7900
1962-05-24,5.5367,5.6800,5.3067,5.3067,4152000,1.7200
1962-05-25,5.3067,5.4267,5.1733,5.3133,4299200,1.7200
1962-05-28,5.2933,5.2933,4.7333,4.8133,4320000,1.5600
1962-05-29,4.8733,5.1600,4.8733,5.1067,3856000,1.6500
1962-05-31,5.2000,5.3333,5.2000,5.2333,4128000,1.6900
1962-06-01,5.2133,5.2133,5.1033,5.1333,2411200,1.6600
1962-06-04,5.0667,5.0667,4.8000,4.8000,1811200,1.5500
1962-06-05,4.8000,4.9867,4.7067,4.8551,3160000,1.5700
1962-06-06,4.8551,5.0133,4.8267,4.8733,2880000,1.5800
1962-06-07,4.9067,4.9867,4.9067,4.9333,1227200,1.6000
1962-06-08,4.9367,5.0133,4.9367,4.9500,1168000,1.6000
1962-06-11,4.9500,4.9600,4.7800,4.7867,1187200,1.5500
1962-06-12,4.7333,4.7333,4.4683,4.4683,3328000,1.4500
1962-06-13,4.4683,4.5733,4.2967,4.3017,4384000,1.3900
1962-06-14,4.3017,4.4233,4.0000,4.0800,6675200,1.3200
1962-06-15,4.0800,4.4600,4.0067,4.4467,6328000,1.4400
1962-06-18,4.4467,4.5300,4.2333,4.3967,4768000,1.4200
1962-06-19,4.3967,4.4800,4.3467,4.4800,2104000,1.4500
1962-06-20,4.4800,4.5700,4.3733,4.3733,3059200,1.4200
1962-06-21,4.3200,4.3200,4.2033,4.2100,3707200,1.3600
1962-06-22,4.2100,4.2867,4.1400,4.2667,3371200,1.3800
1962-06-25,4.2667,4.4800,4.2067,4.4333,3792000,1.4400
1962-06-26,4.4333,4.5200,4.2667,4.2667,3227200,1.3800
1962-06-27,4.2733,4.4400,4.2733,4.4400,2955200,1.4400
1962-06-28,4.4700,4.6467,4.4700,4.5867,4083200,1.4900
1962-06-29,4.5867,4.6333,4.5100,4.5233,2824000,1.4600
1962-07-02,4.5233,4.6667,4.5133,4.6667,1392000,1.5100
1962-07-03,4.6667,4.7167,4.6400,4.6867,2584000,1.5200
1962-07-05,4.6867,4.7067,4.6500,4.6667,2016000,1.5100
1962-07-06,4.6133,4.6133,4.5600,4.6000,1624000,1.4900
1962-07-09,4.6000,4.6733,4.5467,4.6700,1888000,1.5100
1962-07-10,4.7500,4.8233,4.7500,4.7833,3048000,1.5500
1962-07-11,4.7833,4.9933,4.7633,4.9917,3312000,1.6200
1962-07-12,5.0033,5.1967,5.0033,5.0533,3299200,1.6400
1962-07-13,5.0533,5.0867,4.9667,5.0167,2104000,1.6200
1962-07-16,5.0167,5.1000,4.9667,5.1000,1656000,1.6500
1962-07-17,5.1000,5.1267,4.9333,4.9349,1707200,1.6000
1962-07-18,4.9349,4.9600,4.8267,4.8700,2435200,1.5800
1962-07-19,4.8967,5.0133,4.8967,4.9000,2195200,1.5900
1962-07-20,4.9133,4.9867,4.9133,4.9600,675200,1.6100
1962-07-23,4.9600,5.0267,4.9533,4.9733,840000,1.6100
1962-07-24,4.9467,4.9467,4.8433,4.8433,888000,1.5700
1962-07-25,4.8433,4.9133,4.7833,4.9000,1875200,1.5900
1962-07-26,4.9233,4.9733,4.9233,4.9267,947200,1.6000
1962-07-27,4.9267,5.0117,4.9233,5.0117,947200,1.6200
1962-07-30,5.0433,5.1649,5.0433,5.1649,2848000,1.6700
1962-07-31,5.1649,5.2467,5.1600,5.1600,2771200,1.6700
1962-08-01,5.1467,5.1467,5.0167,5.0167,1216000,1.6200
1962-08-02,5.0200,5.1433,5.0200,5.1433,1488000,1.6700
1962-08-03,5.1433,5.1667,5.0933,5.1333,947200,1.6600
1962-08-06,5.1333,5.1533,5.0600,5.0667,6603200,1.6400
1962-08-07,5.0617,5.0617,4.9767,4.9767,915200,1.6100
1962-08-08,4.9767,5.1067,4.9400,5.0900,1576000,1.6500
1962-08-09,5.0867,5.0867,5.0017,5.0200,1288000,1.6300
1962-08-10,5.0200,5.0633,5.0017,5.0100,976000,1.6200
1962-08-13,5.0133,5.0633,5.0133,5.0500,1019200,1.6400
1962-08-14,5.0500,5.1467,5.0417,5.1467,1896000,1.6700
1962-08-15,5.1533,5.2567,5.1533,5.1533,2344000,1.6700
1962-08-16,5.1533,5.2367,5.1433,5.1500,1272000,1.6700
1962-08-17,5.1500,5.2200,5.1467,5.1933,888000,1.6800
1962-08-20,5.2200,5.2967,5.2200,5.2500,1803200,1.7000
1962-08-21,5.2500,5.3067,5.2267,5.2367,1296000,1.7000
1962-08-22,5.2467,5.4867,5.2467,5.4533,3304000,1.7700
1962-08-23,5.4533,5.5300,5.4300,5.4733,2920000,1.7700
1962-08-24,5.4733,5.4800,5.4333,5.4533,1248000,1.7700
1962-08-27,5.4533,5.4900,5.4333,5.4400,912000,1.7600
1962-08-28,5.4367,5.4367,5.2467,5.2467,2747200,1.7000
1962-08-29,5.2467,5.2800,5.1767,5.2133,2520000,1.6900
1962-08-30,5.2133,5.2600,5.1600,5.1700,947200,1.6700
1962-08-31,5.1800,5.3033,5.1800,5.2833,1227200,1.7100
1962-09-04,5.2833,5.3533,5.1467,5.1667,1624000,1.6700
1962-09-05,5.1667,5.2267,5.0867,5.1067,2248000,1.6500
1962-09-06,5.1067,5.1849,5.0800,5.1733,1811200,1.6800
1962-09-07,5.1733,5.2117,5.0967,5.0967,1320000,1.6500
1962-09-10,5.0967,5.1567,5.0333,5.1233,1803200,1.6600
1962-09-11,5.1233,5.1700,5.0800,5.0933,1539200,1.6500
1962-09-12,5.1000,5.1533,5.1000,5.1149,1299200,1.6600
1962-09-13,5.1149,5.1533,5.1117,5.1133,843200,1.6600
1962-09-14,5.1133,5.1867,5.1067,5.1767,1091200,1.6800
1962-09-17,5.1867,5.2767,5.1867,5.2667,1456000,1.7100
1962-09-18,5.2667,5.3317,5.2200,5.2267,2280000,1.6900
1962-09-19,5.2267,5.2467,5.1500,5.1500,1467200,1.6700
1962-09-20,5.1500,5.1933,5.0967,5.1033,880000,1.6500
1962-09-21,5.1000,5.1000,5.0067,5.0233,2136000,1.6300
1962-09-24,4.9667,4.9667,4.8233,4.8267,2619200,1.5600
1962-09-25,4.8267,4.9233,4.7867,4.9233,2440000,1.5900
1962-09-26,4.9233,4.9300,4.7400,4.7400,2051200,1.5300
1962-09-27,4.7400,4.7967,4.6467,4.6667,2880000,1.5100
1962-09-28,4.6700,4.7533,4.6700,4.7133,1416000,1.5300
1962-10-01,4.7133,4.7133,4.5367,4.5383,1848000,1.4700
1962-10-02,4.5767,4.6833,4.5767,4.6717,2832000,1.5100
1962-10-03,4.6717,4.7467,4.6267,4.6467,1800000,1.5000
1962-10-04,4.6467,4.7733,4.6267,4.7700,1299200,1.5400
1962-10-05,4.7700,4.8249,4.7367,4.8033,1739200,1.5600
1962-10-08,4.8033,4.8200,4.7867,4.7967,635200,1.5500
1962-10-09,4.8133,4.9000,4.8133,4.8833,1179200,1.5800
1962-10-10,4.8833,4.9567,4.7633,4.7883,1811200,1.5500
1962-10-11,4.7883,4.8467,4.7367,4.7467,1360000,1.5400
1962-10-12,4.7467,4.7567,4.6933,4.7367,1035200,1.5300
1962-10-15,4.7600,4.8933,4.7600,4.8933,928000,1.5800
1962-10-16,4.8933,4.9133,4.7667,4.7667,1259200,1.5400
1962-10-17,4.7667,4.8667,4.7400,4.8200,1379200,1.5600
1962-10-18,4.8200,4.8533,4.7351,4.7351,976000,1.5300
1962-10-19,4.7351,4.7467,4.6400,4.6417,2368000,1.5000
1962-10-22,4.5983,4.5983,4.5167,4.5733,2739200,1.4800
1962-10-23,4.5733,4.5733,4.4000,4.4000,2520000,1.4200
1962-10-24,4.4000,4.5333,4.2933,4.5333,3688000,1.4700
1962-10-25,4.5333,4.5400,4.4267,4.5133,2675200,1.4600
1962-10-26,4.4933,4.4933,4.3900,4.4200,1547200,1.4300
1962-10-29,4.5067,4.5967,4.5067,4.5933,3520000,1.4900
1962-10-30,4.5933,4.6933,4.5483,4.6900,2643200,1.5200
1962-10-31,4.6800,4.6800,4.5900,4.6133,1176000,1.4900
1962-11-01,4.6133,4.6933,4.5600,4.6933,1992000,1.5200
1962-11-02,4.6933,4.9317,4.6267,4.7633,3131200,1.5400
1962-11-05,4.7900,4.8567,4.7900,4.8200,1728000,1.5600
1962-11-07,4.8200,4.8867,4.7467,4.8167,1744000,1.5600
1962-11-08,4.8167,4.8667,4.7367,4.7367,1272000,1.5300
1962-11-09,4.7600,4.8200,4.7600,4.8167,1096000,1.5600
1962-11-12,4.8733,4.9867,4.8733,4.9800,2171200,1.6100
1962-11-13,4.9800,5.0067,4.8900,4.8900,2112000,1.5800
1962-11-14,4.8967,5.0067,4.8967,4.9933,1840000,1.6200
1962-11-15,4.9933,5.0583,4.9667,4.9667,2080000,1.6100
1962-11-16,4.9667,5.0467,4.9200,5.0467,1499200,1.6300
1962-11-19,5.0467,5.0467,4.9600,4.9600,936000,1.6100
1962-11-20,4.9867,5.0451,4.9867,5.0183,1120000,1.6300
1962-11-21,5.0183,5.0633,4.9933,5.0300,1595200,1.6300
1962-11-23,5.0300,5.1733,5.0033,5.1733,2763200,1.6800
1962-11-26,5.1733,5.2633,5.1533,5.1833,2139200,1.6800
1962-11-27,5.1833,5.2767,5.1533,5.2633,1728000,1.7000
1962-11-28,5.2733,5.3467,5.2733,5.3000,2656000,1.7200
1962-11-29,5.3000,5.3467,5.2900,5.3467,1752000,1.7300
1962-11-30,5.3467,5.3567,5.2967,5.3133,1299200,1.7200
1962-12-03,5.2600,5.2600,5.2033,5.2200,1288000,1.6900
1962-12-04,5.2333,5.3449,5.2333,5.3367,1755200,1.7300
1962-12-05,5.3367,5.4133,5.3167,5.3167,2139200,1.7200
1962-12-06,5.3167,5.3833,5.3067,5.3133,1384000,1.7200
1962-12-07,5.3133,5.3700,5.3000,5.3000,1115200,1.7200
1962-12-10,5.3000,5.3433,5.1867,5.1867,1475200,1.6800
1962-12-11,5.1867,5.2333,5.1500,5.1667,1128000,1.6700
1962-12-12,5.1933,5.2600,5.1933,5.2500,768000,1.7000
1962-12-13,5.2500,5.2767,5.1667,5.1733,1120000,1.6800
1962-12-14,5.1733,5.2100,5.1400,5.1933,995200,1.6800
1962-12-17,5.1933,5.2267,5.1200,5.1333,904000,1.6600
1962-12-18,5.1333,5.1767,5.0867,5.0967,875200,1.6500
1962-12-19,5.0967,5.2333,5.0967,5.2283,963200,1.6900
1962-12-20,5.2283,5.2933,5.2283,5.2283,1272000,1.6900
1962-12-21,5.2283,5.2467,5.1367,5.1367,899200,1.6600
1962-12-24,5.1717,5.2533,5.1717,5.2533,675200,1.7000
1962-12-26,5.2533,5.2933,5.2300,5.2500,723200,1.7000
1962-12-27,5.2500,5.2767,5.1933,5.2133,784000,1.6900
1962-12-28,5.2133,5.2400,5.2067,5.2333,579200,1.7000
1962-12-31,5.2333,5.2633,5.1933,5.2000,1048000,1.6800
1963-01-02,5.2000,5.2000,5.1233,5.1300,2387200,1.6600
1963-01-03,5.1400,5.2867,5.1400,5.2867,1120000,1.7100
1963-01-04,5.2933,5.3433,5.2933,5.2933,1536000,1.7100
1963-01-07,5.2933,5.3433,5.2400,5.2500,880000,1.7000
1963-01-08,5.2933,5.3800,5.2933,5.3800,1803200,1.7400
1963-01-09,5.3800,5.4333,5.3500,5.3833,1907200,1.7400
1963-01-10,5.3967,5.4533,5.3967,5.4200,1547200,1.7600
1963-01-11,5.4200,5.4367,5.3867,5.4367,1347200,1.7600
1963-01-14,5.4367,5.5300,5.4367,5.5233,2472000,1.7900
1963-01-15,5.5233,5.5733,5.5000,5.5333,2080000,1.7900
1963-01-16,5.5267,5.5267,5.4267,5.4467,1264000,1.7600
1963-01-17,5.4567,5.5300,5.4567,5.5167,1211200,1.7900
1963-01-18,5.5167,5.5400,5.4733,5.5000,851200,1.7800
1963-01-21,5.5000,5.5200,5.4467,5.5200,875200,1.7900
1963-01-22,5.5200,5.5833,5.5200,5.5300,928000,1.7900
1963-01-23,5.5300,5.5533,5.5133,5.5233,659200,1.7900
1963-01-24,5.5233,5.5800,5.5200,5.5467,928000,1.8000
1963-01-25,5.5467,5.5800,5.5200,5.5800,696000,1.8100
1963-01-28,5.5967,5.6600,5.5967,5.6600,1587200,1.8300
1963-01-29,5.6600,5.6600,5.6200,5.6233,736000,1.8200
1963-01-30,5.6233,5.6300,5.5733,5.5933,720000,1.8100
1963-01-31,5.5933,5.6533,5.5733,5.6500,995200,1.8300
1963-02-01,5.6500,5.6649,5.6400,5.6500,539200,1.8300
1963-02-04,5.6500,5.6567,5.5967,5.6033,627200,1.8100
1963-02-05,5.6033,5.6233,5.5667,5.6133,760000,1.8200
1963-02-06,5.6133,5.6500,5.5767,5.5767,699200,1.8100
1963-02-07,5.5867,5.6333,5.5867,5.5867,648000,1.8100
1963-02-08,5.5867,5.6200,5.5733,5.6000,600000,1.8100
1963-02-11,5.6000,5.6100,5.5700,5.5700,456000,1.8000
1963-02-12,5.5700,5.5800,5.5100,5.5800,912000,1.8100
1963-02-13,5.5800,5.6000,5.5667,5.5667,627200,1.8000
1963-02-14,5.5683,5.6100,5.5683,5.5700,840000,1.8000
1963-02-15,5.5700,5.5967,5.5667,5.5833,568000,1.8100
1963-02-18,5.5833,5.5933,5.5700,5.5717,448000,1.8100
1963-02-19,5.5717,5.5767,5.5233,5.5267,760000,1.7900
1963-02-20,5.5133,5.5133,5.4600,5.4800,899200,1.7800
1963-02-21,5.4800,5.4800,5.4133,5.4700,840000,1.7700
1963-02-25,5.4667,5.4667,5.3867,5.3867,603200,1.7500
1963-02-26,5.3867,5.4567,5.3700,5.4233,808000,1.7600
1963-02-27,5.4233,5.4549,5.4000,5.4033,435200,1.7500
1963-02-28,5.4033,5.4067,5.3200,5.3300,1120000,1.7300
1963-03-01,5.3300,5.3800,5.2967,5.2967,1024000,1.7200
1963-03-04,5.3333,5.3933,5.3333,5.3800,747200,1.7400
1963-03-05,5.3800,5.3800,5.3533,5.3567,456000,1.7400
1963-03-06,5.3567,5.3983,5.3367,5.3983,419200,1.7500
1963-03-07,5.4200,5.4633,5.4200,5.4500,720000,1.7700
1963-03-08,5.4500,5.4633,5.4267,5.4467,395200,1.7600
1963-03-11,5.4467,5.4767,5.4400,5.4433,483200,1.7600
1963-03-12,5.4433,5.4633,5.4300,5.4400,347200,1.7600
1963-03-13,5.4400,5.4700,5.4400,5.4500,456000,1.7700
1963-03-14,5.4500,5.5133,5.4333,5.4667,587200,1.7700
1963-03-15,5.4667,5.5167,5.4467,5.5100,507200,1.7900
1963-03-18,5.5100,5.5400,5.4567,5.4600,459200,1.7700
1963-03-19,5.4600,5.4800,5.4467,5.4667,408000,1.7700
1963-03-20,5.4733,5.5367,5.4733,5.5200,491200,1.7900
1963-03-21,5.5200,5.5333,5.4800,5.4833,792000,1.7800
1963-03-22,5.4833,5.5300,5.4800,5.5233,424000,1.7900
1963-03-25,5.5233,5.5400,5.5133,5.5133,480000,1.7900
1963-03-26,5.5200,5.5733,5.5200,5.5500,808000,1.8000
1963-03-27,5.5700,5.6133,5.5700,5.6133,843200,1.8200
1963-03-28,5.6133,5.6433,5.6000,5.6100,819200,1.8200
1963-03-29,5.6100,5.6300,5.6000,5.6133,480000,1.8200
1963-04-01,5.6133,5.6233,5.6033,5.6133,675200,1.8200
1963-04-02,5.6133,5.6300,5.5667,5.5667,555200,1.8000
1963-04-03,5.5733,5.6367,5.5733,5.6300,515200,1.8200
1963-04-04,5.6667,5.7317,5.6667,5.7183,1296000,1.8500
1963-04-05,5.7300,5.8933,5.7300,5.8933,1595200,1.9100
1963-04-08,5.9300,6.0100,5.9300,5.9949,1587200,1.9400
1963-04-09,5.9949,6.0067,5.9067,5.9300,1235200,1.9200
1963-04-10,5.9300,5.9433,5.8267,5.8983,928000,1.9100
1963-04-11,5.8983,5.9933,5.8700,5.9500,1275200,1.9300
1963-04-15,5.9500,5.9867,5.9067,5.9467,827200,1.9300
1963-04-16,5.9467,5.9633,5.9033,5.9033,648000,1.9100
1963-04-17,5.9033,5.9167,5.8600,5.8733,480000,1.9000
1963-04-18,5.8733,5.9200,5.8733,5.8733,288000,1.9000
1963-04-19,5.9067,6.0000,5.9067,6.0000,760000,1.9400
1963-04-22,6.0400,6.1233,6.0400,6.0933,1128000,1.9700
1963-04-23,6.0933,6.1467,6.0733,6.1467,840000,1.9900
1963-04-24,6.1567,6.2200,6.1567,6.1667,851200,2.0000
1963-04-25,6.1667,6.2000,6.1333,6.1951,696000,2.0100
1963-04-26,6.1951,6.2667,6.1667,6.2667,635200,2.0300
1963-04-29,6.2667,6.3267,6.2200,6.2467,520000,2.0200
1963-04-30,6.2467,6.2800,6.1600,6.1833,867200,2.0000
1963-05-01,6.1833,6.2467,6.1633,6.2000,600000,2.0100
1963-05-02,6.2033,6.2567,6.2033,6.2500,363200,2.0200
1963-05-03,6.2500,6.2517,6.2067,6.2067,304000,2.0100
1963-05-06,6.1967,6.1967,6.1100,6.1100,587200,1.9800
1963-05-07,6.1100,6.1633,6.1000,6.1371,539200,1.9900
1963-05-08,6.1500,6.2667,6.1500,6.2667,736000,2.0300
1963-05-09,6.2667,6.3400,6.2667,6.2733,1120000,2.0300
1963-05-10,6.2733,6.3333,6.2367,6.3333,467200,2.0500
1963-05-13,6.3300,6.3300,6.2700,6.2833,376000,2.0400
1963-05-14,6.2833,6.3000,6.2533,6.2733,448000,2.0300
1963-05-15,6.2733,6.3100,6.2733,6.2933,520000,2.0400
1963-05-16,6.2933,6.3200,6.2533,6.2667,448000,2.0300
1963-05-17,6.2667,6.3267,6.2167,6.2267,456000,2.0200
1963-05-20,6.2267,6.2467,6.1700,6.1700,432000,2.0000
1963-05-21,6.1700,6.2267,6.1600,6.2267,515200,2.0200
1963-05-22,6.2267,6.3200,6.2067,6.2133,336000,2.0100
1963-05-23,6.2133,6.2400,6.1933,6.1933,328000,2.0100
1963-05-24,6.1933,6.2300,6.1600,6.1733,288000,2.0000
1963-05-27,6.1667,6.1667,6.1067,6.1067,456000,1.9800
1963-05-28,6.1300,6.1833,6.1300,6.1333,448000,1.9900
1963-05-29,6.1733,6.2667,6.1733,6.2667,552000,2.0300
1963-05-31,6.2933,6.3800,6.2933,6.3633,1067200,2.0600
1963-06-03,6.3633,6.3833,6.3100,6.3100,843200,2.0400
1963-06-04,6.3100,6.3633,6.2933,6.3200,579200,2.0500
1963-06-05,6.3200,6.3467,6.2600,6.2667,491200,2.0300
1963-06-06,6.2667,6.2933,6.2400,6.2667,288000,2.0300
1963-06-07,6.2667,6.2733,6.2367,6.2433,360000,2.0200
1963-06-10,6.2433,6.2433,6.1600,6.1633,659200,2.0000
1963-06-11,6.1733,6.2367,6.1733,6.2000,275200,2.0100
1963-06-12,6.2000,6.2600,6.1733,6.2433,552000,2.0200
1963-06-13,6.2433,6.3200,6.1600,6.1800,448000,2.0000
1963-06-14,6.1800,6.2100,6.1600,6.1767,336000,2.0000
1963-06-17,6.1767,6.1800,6.1133,6.1233,424000,1.9800
1963-06-18,6.1233,6.1800,6.1133,6.1133,528000,1.9800
1963-06-19,6.1133,6.1300,6.0867,6.0933,648000,1.9700
1963-06-20,6.0933,6.0933,6.0033,6.0633,1179200,1.9600
1963-06-21,6.0667,6.0900,6.0667,6.0733,544000,1.9700
1963-06-24,6.0733,6.0967,5.9867,5.9867,779200,1.9400
1963-06-25,5.9867,6.0600,5.9467,5.9567,672000,1.9300
1963-06-26,5.9567,5.9600,5.8500,5.8500,1240000,1.9000
1963-06-27,5.8500,5.8967,5.7600,5.7900,1360000,1.8800
1963-06-28,5.8067,5.8433,5.8067,5.8167,648000,1.8800
1963-07-01,5.8167,5.8167,5.6800,5.6867,1488000,1.8400
1963-07-02,5.7133,5.8467,5.7133,5.8467,1168000,1.8900
1963-07-03,5.8567,5.9067,5.8567,5.8900,1024000,1.9100
1963-07-05,5.8967,5.9333,5.8967,5.9333,448000,1.9200
1963-07-08,5.9200,5.9200,5.8067,5.8133,600000,1.8800
1963-07-09,5.8133,5.9100,5.7900,5.8783,648000,1.9000
1963-07-10,5.8667,5.8667,5.8033,5.8267,640000,1.8900
1963-07-11,5.8267,5.8667,5.7867,5.7867,611200,1.8800
1963-07-12,5.7867,5.8200,5.7533,5.7533,568000,1.8600
1963-07-15,5.7533,5.7867,5.7217,5.7667,808000,1.8700
1963-07-16,5.7667,5.8100,5.7633,5.8033,792000,1.8800
1963-07-17,5.8033,5.8600,5.7567,5.7733,808000,1.8700
1963-07-18,5.7733,5.7967,5.7267,5.7267,904000,1.8600
1963-07-19,5.7267,5.7400,5.7067,5.7233,707200,1.8500
1963-07-22,5.7233,5.7400,5.6867,5.7067,600000,1.8500
1963-07-23,5.7067,5.7667,5.6900,5.6900,840000,1.8400
